DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
13/04/2020,19600,CTG,19400,20000,19250,4183300
10/4/2020,19450,CTG,19800,20100,19300,5700980
9/4/2020,19800,CTG,20000,20350,19800,7265280
8/4/2020,19700,CTG,19300,20000,19100,4637260
7/4/2020,19850,CTG,20200,20250,19600,7256090
6/4/2020,20100,CTG,19300,20100,19000,10557010
3/4/2020,18800,CTG,18600,19000,18500,4625590
1/4/2020,18300,CTG,17000,18350,17000,5514550
31/03/2020,17200,CTG,18000,18500,16600,6102570
30/03/2020,17700,CTG,17850,18000,17700,7331160
27/03/2020,19000,CTG,19050,19100,18700,6261510
26/03/2020,18800,CTG,19050,19600,18800,5121770
25/03/2020,19550,CTG,19000,19550,18800,7041040
24/03/2020,18300,CTG,18450,18700,17650,6361270
23/03/2020,18450,CTG,18800,19000,18450,6448830
20/03/2020,19800,CTG,20400,20500,19650,6426820
19/03/2020,20100,CTG,20500,20600,19850,4724410
18/03/2020,20950,CTG,21300,21550,20950,6424470
17/03/2020,21000,CTG,20000,21200,19400,7946050
16/03/2020,20500,CTG,21950,22050,20500,7506240
13/03/2020,21950,CTG,20500,22400,20300,10540670
12/3/2020,21800,CTG,22000,22400,21600,11314020
11/3/2020,23200,CTG,24800,25000,22850,8522410
10/3/2020,24500,CTG,24000,25050,23150,11071330
9/3/2020,24000,CTG,24100,24700,24000,10773760
6/3/2020,25800,CTG,25800,26050,25450,5353340
5/3/2020,26150,CTG,26800,26850,26150,5997630
4/3/2020,26450,CTG,26300,26450,26000,4587660
3/3/2020,26450,CTG,26200,26950,25950,9514110
2/3/2020,25500,CTG,25950,26050,25400,4873970
28/02/2020,25750,CTG,25500,26050,25000,7892390
27/02/2020,26200,CTG,25750,26200,25600,5524580
26/02/2020,25800,CTG,25550,26200,25400,6229210
25/02/2020,26100,CTG,24400,26100,24350,9764100
24/02/2020,24400,CTG,25100,25400,24350,12317180
21/02/2020,25850,CTG,26800,26900,25650,12049570
20/02/2020,26900,CTG,27350,27700,26650,9011120
19/02/2020,27000,CTG,26800,27200,26800,5895360
18/02/2020,26700,CTG,26700,27250,26600,7231540
17/02/2020,26550,CTG,26900,27050,26400,5818090
14/02/2020,26800,CTG,27350,27350,26700,6108570
13/02/2020,27250,CTG,27350,27600,26500,9485770
12/2/2020,27200,CTG,28450,28450,27200,10390830
11/2/2020,27750,CTG,26900,27750,26850,6762320
10/2/2020,26600,CTG,26250,27300,26200,6287560
7/2/2020,26900,CTG,27500,27650,26650,8960350
6/2/2020,27750,CTG,26700,28100,26350,10566600
5/2/2020,26550,CTG,27400,27800,26550,11732260
4/2/2020,26900,CTG,25400,26900,25350,14852770
3/2/2020,25150,CTG,23500,25200,23250,13869450
31/01/2020,24400,CTG,24600,25250,24400,11815850
30/01/2020,24350,CTG,24900,25350,24000,11319200
22/01/2020,25600,CTG,25300,25750,25050,4747210
21/01/2020,25300,CTG,25200,25800,25100,6063350
20/01/2020,25100,CTG,24900,25300,24750,4737420
17/01/2020,24950,CTG,25200,25400,24600,6412750
16/01/2020,24900,CTG,23700,24950,23650,8002680
15/01/2020,23600,CTG,23500,23700,23250,4364850
14/01/2020,23500,CTG,23250,23800,23200,7040780
13/01/2020,23200,CTG,23300,24000,23200,5317470
10/1/2020,23550,CTG,22500,24000,22500,14701830
9/1/2020,22450,CTG,21850,22600,21850,8592300
8/1/2020,21650,CTG,21550,22150,21300,9864300
7/1/2020,21700,CTG,21600,21850,21450,4163600
6/1/2020,21350,CTG,21200,21700,21100,3173480
3/1/2020,21300,CTG,21750,21850,21250,3626640
2/1/2020,21500,CTG,20900,21750,20850,4347610
31/12/2019,20900,CTG,21150,21200,20850,1742690
30/12/2019,21050,CTG,20700,21100,20650,4624920
27/12/2019,20650,CTG,20650,20650,20350,1589060
26/12/2019,20600,CTG,20600,20700,20450,2075490
25/12/2019,20600,CTG,20500,20800,20500,1381280
24/12/2019,20600,CTG,20650,20650,20400,1254620
23/12/2019,20550,CTG,20400,20800,20400,3308670
20/12/2019,20350,CTG,20150,20450,20100,1068060
19/12/2019,20150,CTG,20150,20300,20000,1339070
18/12/2019,20150,CTG,20200,20400,20150,1746820
17/12/2019,20250,CTG,20350,20550,20250,1689580
16/12/2019,20300,CTG,20600,20600,20300,1437460
13/12/2019,20600,CTG,20250,20700,20250,3962760
12/12/2019,20150,CTG,19900,20250,19900,1909480
11/12/2019,19850,CTG,20050,20150,19700,2570270
10/12/2019,20050,CTG,20200,20200,19950,2293020
9/12/2019,20150,CTG,20200,20350,20150,2198400
6/12/2019,20300,CTG,20050,20350,20050,1845310
5/12/2019,20100,CTG,20500,20500,20100,1382950
4/12/2019,20450,CTG,19700,20500,19550,3727730
3/12/2019,19600,CTG,19500,20000,19500,3746930
2/12/2019,19800,CTG,20400,20450,19800,3939590
29/11/2019,20450,CTG,20450,20550,20250,3157760
28/11/2019,20450,CTG,21050,21050,20450,3637750
27/11/2019,21050,CTG,21200,21300,21050,1670250
26/11/2019,21200,CTG,21250,21250,21050,2125800
25/11/2019,21150,CTG,21200,21200,20900,2228300
22/11/2019,21100,CTG,21400,21450,20800,4060050
21/11/2019,21300,CTG,21300,21500,21150,4749840
20/11/2019,21300,CTG,21500,21550,21300,2914790
19/11/2019,21500,CTG,21450,21600,21400,3701630
18/11/2019,21400,CTG,21650,21650,21400,5830220
15/11/2019,21700,CTG,21600,21900,21500,2515020
14/11/2019,21600,CTG,21800,21800,21600,2281670
13/11/2019,21850,CTG,22050,22450,21600,8802490
12/11/2019,22000,CTG,21950,22150,21900,2746490
11/11/2019,21950,CTG,22350,22550,21950,3877190
8/11/2019,22300,CTG,22400,22500,22250,2175750
7/11/2019,22250,CTG,22300,22400,22150,2959680
6/11/2019,22300,CTG,22400,22600,22300,3253010
5/11/2019,22400,CTG,22500,22550,22400,2659250
4/11/2019,22450,CTG,22400,22750,22350,5847460
1/11/2019,22300,CTG,21900,22300,21850,4250320
31/10/2019,22000,CTG,22300,22400,22000,2389060
30/10/2019,22150,CTG,22000,22350,22000,3029000
29/10/2019,22050,CTG,22100,22450,22000,3264130
28/10/2019,22000,CTG,22100,22350,22000,3023720
25/10/2019,22000,CTG,21500,22000,21400,4362760
24/10/2019,21500,CTG,21500,21600,21400,1579900
23/10/2019,21450,CTG,21600,21800,21350,1940210
22/10/2019,21600,CTG,21250,21600,21250,1925300
21/10/2019,21250,CTG,21500,21600,21250,3510490
18/10/2019,21600,CTG,21900,21950,21500,2938470
17/10/2019,21900,CTG,21850,22000,21800,3322020
16/10/2019,21900,CTG,21850,22100,21800,4123220
15/10/2019,21700,CTG,21700,21800,21600,2489320
14/10/2019,21700,CTG,21450,21950,21350,7099870
11/10/2019,21150,CTG,21150,21350,21150,1561780
10/10/2019,21150,CTG,21300,21400,21150,2285400
9/10/2019,21300,CTG,20800,21450,20800,6132090
8/10/2019,20750,CTG,20600,20800,20500,1145820
7/10/2019,20550,CTG,20650,20750,20550,1892500
4/10/2019,20600,CTG,21050,21050,20600,2187870
3/10/2019,21000,CTG,20850,21000,20750,2030560
2/10/2019,21000,CTG,21250,21400,20950,2310670
1/10/2019,21300,CTG,21300,21300,21050,2506360
30/09/2019,21150,CTG,21250,21450,21100,3543070
27/09/2019,21150,CTG,21150,21300,21150,2404330
26/09/2019,21150,CTG,20900,21150,20900,2309330
25/09/2019,20800,CTG,20700,20900,20650,1672570
24/09/2019,20750,CTG,21000,21100,20750,3494440
23/09/2019,21000,CTG,21100,21250,21000,2356580
20/09/2019,21100,CTG,21250,21300,21050,1829910
19/09/2019,21250,CTG,20850,21300,20850,4698360
18/09/2019,20800,CTG,20700,21100,20650,4935270
17/09/2019,20750,CTG,20650,20800,20600,1413640
16/09/2019,20750,CTG,20700,21150,20700,3335520
13/09/2019,20850,CTG,20150,20900,20050,6366050
12/9/2019,20150,CTG,19850,20200,19800,1076510
11/9/2019,19800,CTG,19800,19850,19700,1106570
10/9/2019,19750,CTG,20000,20050,19700,2170690
9/9/2019,19950,CTG,19900,20050,19900,1119280
6/9/2019,19900,CTG,19950,20150,19900,1224750
5/9/2019,19950,CTG,20150,20200,19950,1321560
4/9/2019,20000,CTG,20000,20150,19850,1681830
3/9/2019,19950,CTG,20200,20300,19950,1643850
30/08/2019,20200,CTG,20200,20350,20200,1443900
29/08/2019,20200,CTG,20300,20300,20100,972120
28/08/2019,20250,CTG,20300,20350,20200,910800
27/08/2019,20300,CTG,20450,20500,20200,1948770
26/08/2019,20300,CTG,20250,20400,20150,3443430
23/08/2019,20500,CTG,20600,20700,20500,1872130
22/08/2019,20600,CTG,20950,20950,20600,1977380
21/08/2019,20750,CTG,20600,20950,20500,4601730
20/08/2019,20600,CTG,20500,20650,20450,2188250
19/08/2019,20500,CTG,20600,20800,20500,1255700
16/08/2019,20500,CTG,20550,20800,20300,3255150
15/08/2019,20400,CTG,20100,20400,20100,2300810
14/08/2019,20500,CTG,20800,20850,20500,2708730
13/08/2019,20600,CTG,20200,20600,20150,2312360
12/8/2019,20350,CTG,20500,20550,20250,2294430
9/8/2019,20500,CTG,20450,20700,20350,2169710
8/8/2019,20450,CTG,20300,20450,20100,2257320
7/8/2019,20200,CTG,20200,20400,20050,1426570
6/8/2019,20200,CTG,19950,20300,19950,3546800
5/8/2019,20350,CTG,20450,20450,20250,2811330
2/8/2019,20350,CTG,20200,20700,20150,3314870
1/8/2019,20400,CTG,20800,20800,20300,2806750
31/07/2019,20750,CTG,20700,20850,20650,2200930
30/07/2019,20700,CTG,21100,21150,20700,2545270
29/07/2019,20900,CTG,21200,21250,20800,2591880
26/07/2019,21200,CTG,21350,21400,21200,2030860
25/07/2019,21250,CTG,21250,21450,21200,2757240
24/07/2019,21250,CTG,21750,21800,21250,3844740
23/07/2019,21650,CTG,21600,21750,21550,2923250
22/07/2019,21600,CTG,21850,22050,21550,3295120
19/07/2019,21850,CTG,21950,22150,21800,6736500
18/07/2019,21650,CTG,21700,21900,21650,2817020
17/07/2019,21900,CTG,21800,22000,21650,4406650
16/07/2019,21700,CTG,21500,21750,21500,5202320
15/07/2019,21500,CTG,21450,21600,21350,1998860
12/7/2019,21450,CTG,21600,21750,21350,3416020
11/7/2019,21550,CTG,21100,21650,21100,5419950
