DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
4/2/2020,1640,SJF,1690,1750,1640,649340
3/2/2020,1760,SJF,1950,1980,1760,1174900
31/01/2020,1890,SJF,1860,1890,1850,1611390
30/01/2020,1770,SJF,1720,1770,1700,843070
22/01/2020,1660,SJF,1600,1660,1580,660160
21/01/2020,1560,SJF,1560,1610,1530,291110
20/01/2020,1580,SJF,1600,1640,1570,157980
17/01/2020,1590,SJF,1630,1640,1580,189450
16/01/2020,1570,SJF,1670,1670,1560,1358540
15/01/2020,1670,SJF,1770,1780,1660,670380
14/01/2020,1780,SJF,1800,1820,1780,285760
13/01/2020,1800,SJF,1810,1840,1800,161930
10/1/2020,1810,SJF,1880,1950,1800,549590
9/1/2020,1900,SJF,2000,2000,1900,428570
8/1/2020,1960,SJF,2100,2100,1960,868860
7/1/2020,2100,SJF,2080,2140,2070,1570280
6/1/2020,2100,SJF,2100,2140,2080,225640
3/1/2020,2150,SJF,2180,2180,2100,581300
2/1/2020,2150,SJF,2190,2210,2100,646120
31/12/2019,2180,SJF,2220,2220,2120,933130
30/12/2019,2220,SJF,2220,2240,2190,276450
27/12/2019,2220,SJF,2260,2260,2210,191360
26/12/2019,2250,SJF,2210,2270,2200,404120
25/12/2019,2200,SJF,2230,2240,2200,292570
24/12/2019,2230,SJF,2240,2250,2200,204210
23/12/2019,2240,SJF,2250,2270,2210,284370
20/12/2019,2240,SJF,2220,2240,2200,508070
19/12/2019,2240,SJF,2260,2270,2220,201570
18/12/2019,2260,SJF,2290,2330,2220,232170
17/12/2019,2340,SJF,2190,2340,2190,1324190
16/12/2019,2190,SJF,2220,2230,2190,245500
13/12/2019,2220,SJF,2230,2250,2190,296690
12/12/2019,2230,SJF,2250,2260,2210,124850
11/12/2019,2250,SJF,2250,2250,2210,173190
10/12/2019,2230,SJF,2180,2280,2180,414380
9/12/2019,2200,SJF,2170,2200,2150,159600
6/12/2019,2170,SJF,2210,2210,2160,298310
5/12/2019,2180,SJF,2230,2230,2150,462950
4/12/2019,2200,SJF,2190,2250,2190,69100
3/12/2019,2200,SJF,2290,2290,2190,439030
2/12/2019,2240,SJF,2180,2340,2180,265940
29/11/2019,2190,SJF,2210,2240,2180,606890
28/11/2019,2210,SJF,2230,2240,2200,189060
27/11/2019,2230,SJF,2250,2270,2200,299690
26/11/2019,2230,SJF,2300,2300,2230,245850
25/11/2019,2240,SJF,2330,2330,2240,306240
22/11/2019,2200,SJF,2280,2300,2200,629780
21/11/2019,2300,SJF,2340,2400,2300,789070
20/11/2019,2410,SJF,2400,2460,2360,657200
19/11/2019,2420,SJF,2670,2670,2350,1036780
18/11/2019,2510,SJF,2490,2510,2410,1058690
15/11/2019,2350,SJF,2210,2350,2180,913460
14/11/2019,2200,SJF,2230,2230,2190,475680
13/11/2019,2220,SJF,2230,2230,2190,652210
12/11/2019,2210,SJF,2210,2240,2200,457650
11/11/2019,2210,SJF,2230,2230,2190,873430
8/11/2019,2220,SJF,2200,2230,2180,204580
7/11/2019,2200,SJF,2260,2260,2150,186970
6/11/2019,2250,SJF,2220,2280,2220,406790
5/11/2019,2220,SJF,2120,2250,2120,298920
4/11/2019,2140,SJF,2190,2190,2130,1031480
1/11/2019,2200,SJF,2180,2210,2160,653980
31/10/2019,2250,SJF,2330,2370,2190,1162520
30/10/2019,2340,SJF,2390,2390,2260,272570
29/10/2019,2380,SJF,2390,2400,2380,395650
28/10/2019,2380,SJF,2420,2420,2370,286840
25/10/2019,2370,SJF,2400,2410,2370,1295650
24/10/2019,2400,SJF,2400,2400,2370,180140
23/10/2019,2380,SJF,2420,2420,2370,286570
22/10/2019,2420,SJF,2400,2420,2380,260680
21/10/2019,2410,SJF,2360,2420,2360,297120
18/10/2019,2370,SJF,2400,2430,2370,537830
17/10/2019,2410,SJF,2420,2420,2390,187520
16/10/2019,2390,SJF,2410,2430,2390,116690
15/10/2019,2410,SJF,2490,2490,2400,215000
14/10/2019,2430,SJF,2430,2450,2400,288020
11/10/2019,2420,SJF,2400,2420,2400,90870
10/10/2019,2410,SJF,2400,2430,2380,332100
9/10/2019,2400,SJF,2390,2430,2370,357750
8/10/2019,2390,SJF,2420,2460,2390,333270
7/10/2019,2420,SJF,2460,2510,2420,269120
4/10/2019,2430,SJF,2400,2450,2400,276720
3/10/2019,2390,SJF,2470,2500,2380,756520
2/10/2019,2500,SJF,2510,2600,2500,329260
1/10/2019,2530,SJF,2570,2620,2530,286320
30/09/2019,2580,SJF,2580,2650,2580,440510
27/09/2019,2580,SJF,2580,2660,2580,332280
26/09/2019,2580,SJF,2690,2690,2580,298890
25/09/2019,2680,SJF,2550,2700,2530,535880
24/09/2019,2530,SJF,2560,2580,2500,344870
23/09/2019,2560,SJF,2910,2910,2550,3128550
20/09/2019,2720,SJF,2720,2720,2720,170300
19/09/2019,2550,SJF,2380,2550,2380,405820
18/09/2019,2390,SJF,2380,2400,2370,70450
17/09/2019,2380,SJF,2370,2410,2350,355000
16/09/2019,2370,SJF,2440,2440,2350,297800
13/09/2019,2420,SJF,2440,2520,2420,177830
12/9/2019,2480,SJF,2450,2530,2450,190820
11/9/2019,2450,SJF,2440,2470,2370,494060
10/9/2019,2440,SJF,2580,2580,2400,804410
9/9/2019,2530,SJF,2650,2650,2530,362250
6/9/2019,2630,SJF,2650,2690,2620,356760
5/9/2019,2650,SJF,2720,2740,2650,354750
4/9/2019,2690,SJF,2690,2750,2690,173380
3/9/2019,2690,SJF,2710,2840,2690,459590
30/08/2019,2710,SJF,2710,2740,2710,336280
29/08/2019,2710,SJF,2720,2790,2700,340580
28/08/2019,2710,SJF,2740,2770,2700,828260
27/08/2019,2770,SJF,2840,2840,2750,548180
26/08/2019,2820,SJF,2820,2850,2800,290490
23/08/2019,2850,SJF,2830,2900,2830,128540
22/08/2019,2850,SJF,2870,2890,2840,293660
21/08/2019,2850,SJF,2900,2930,2850,694780
20/08/2019,2910,SJF,2940,2960,2910,567320
19/08/2019,2940,SJF,2980,2980,2920,218960
16/08/2019,2950,SJF,2890,3000,2890,544190
15/08/2019,2890,SJF,2920,2930,2890,465630
14/08/2019,2930,SJF,2970,3000,2930,340440
13/08/2019,2970,SJF,2920,2970,2890,450620
12/8/2019,2920,SJF,2950,2990,2880,206870
9/8/2019,2900,SJF,2870,3050,2860,462030
8/8/2019,2870,SJF,2900,2900,2860,309650
7/8/2019,2880,SJF,2890,2940,2880,750900
6/8/2019,2890,SJF,2920,2950,2890,869180
5/8/2019,2960,SJF,2910,3010,2910,374070
2/8/2019,2950,SJF,3050,3050,2940,481970
1/8/2019,3040,SJF,2850,3100,2850,351730
31/07/2019,2940,SJF,3020,3070,2900,524710
30/07/2019,3020,SJF,3080,3130,3000,555480
29/07/2019,3100,SJF,3100,3200,3070,231060
26/07/2019,3080,SJF,3170,3190,3070,660770
25/07/2019,3170,SJF,3200,3200,3140,290600
24/07/2019,3200,SJF,3220,3270,3200,271660
23/07/2019,3220,SJF,3170,3350,3060,472520
22/07/2019,3170,SJF,3250,3360,3160,995990
19/07/2019,3380,SJF,3460,3600,3380,866410
18/07/2019,3630,SJF,3580,3630,3420,2231500
17/07/2019,3400,SJF,3150,3400,3050,1681770
16/07/2019,3180,SJF,3300,3300,3140,1835710
15/07/2019,3370,SJF,3550,3580,3330,638500
12/7/2019,3540,SJF,3600,3790,3540,2113920
11/7/2019,3800,SJF,3500,3950,3500,2690300
10/7/2019,3760,SJF,3770,3980,3760,1087720
9/7/2019,4040,SJF,4260,4260,3990,5361980
8/7/2019,3990,SJF,3990,3990,3970,1334980
5/7/2019,3730,SJF,3710,3730,3650,2480830
4/7/2019,3490,SJF,3400,3490,3380,1202420
3/7/2019,3270,SJF,3220,3270,3200,2703600
2/7/2019,3060,SJF,2890,3060,2870,2673680
1/7/2019,2860,SJF,2730,2860,2700,959430
28/06/2019,2680,SJF,2810,2850,2680,362070
27/06/2019,2810,SJF,2820,2880,2800,488440
26/06/2019,2850,SJF,2750,2950,2750,304820
25/06/2019,2950,SJF,2800,2950,2800,551980
24/06/2019,2860,SJF,2900,2950,2800,850620
21/06/2019,2920,SJF,2990,2990,2880,627730
20/06/2019,3000,SJF,3020,3100,3000,135640
19/06/2019,3020,SJF,3140,3150,3000,192640
18/06/2019,3140,SJF,3100,3200,3100,585130
17/06/2019,3130,SJF,2950,3150,2950,862460
14/06/2019,2950,SJF,2900,2990,2840,273170
13/06/2019,2910,SJF,2910,2910,2850,377940
12/6/2019,2910,SJF,2910,3000,2840,668460
